DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,680,7,350,4,918,98.72593016518346,102.62885366141276,716.6452161734038
20240728,285,7,620,7,140,13.487606050286375,19.01645262216242,107.49594132755121
20240728,364,7,147,15,702,85.24432751709215,89.13632355141512,527.6193489314927
20240728,485,7,609,15,536,21.57221371638011,28.41163176862736,486.01615451499254
20240728,710,7,578,18,359,37.64327382604071,19.908140326861975,301.4485858470973
20240728,322,7,607,3,547,28.520966737143926,43.43504911470472,475.04398414815137
20240728,74,7,142,8,338,15.321524263716533,40.45340608203759,282.2250696542459
20240728,711,7,554,9,489,25.46312709587069,34.71071382636371,428.8261590777656
20240728,778,7,72,3,836,22.75925024110206,50.09771740104823,763.1430323578497
20240728,406,7,99,18,785,77.33323131211262,47.613959148546456,660.052809539341
20240728,205,7,227,8,216,14.245311147781443,26.08666617426489,175.66802267795367
20240728,47,7,615,13,302,11.17496519708854,15.672602905553372,275.1524318973581
20240728,856,7,812,1,696,52.15825537635118,43.99934792607372,599.8423966975752
20240728,874,7,54,9,832,34.17540013459695,80.69086645577218,717.1337334096308
20240728,469,7,997,17,344,37.013764416883085,51.212226230605275,255.77400935251165
20240728,20,7,860,1,201,7.1640327731627815,16.40825956582724,177.42770766100998
20240728,616,7,908,12,610,62.60837819429064,85.113181517294,462.27844028841537
20240728,693,7,281,9,922,38.3789249171902,116.23086650708491,767.390208575725
20240728,260,7,944,16,262,32.2563731810764,36.7000674905658,193.0435593283578
20240728,271,7,20,19,936,29.09039146693132,136.8342540035266,770.0753545295421
20240728,351,7,270,19,606,48.551236496280886,38.172341089321506,519.2764224143976
20240728,860,7,927,13,761,18.366579735461187,101.44539664627169,641.1880236182672
20240728,218,7,771,18,313,19.99677076316231,25.310770979345964,267.6924582574917
20240728,171,7,655,14,912,104.15550408605911,55.52594537202481,752.318550541916
20240728,590,7,905,2,196,16.043087205730114,24.164464936040762,155.79244785822914
20240728,270,7,128,10,181,24.081749178321072,14.631002984411085,142.28724783726784
20240728,14,7,605,12,899,73.1536022870214,133.26586320226076,692.5805345107178
20240728,842,7,26,4,535,37.69927812059838,68.84927891609021,428.4514429633114
20240728,570,7,380,10,218,17.823235057748303,29.410333939374212,170.76643100287748
20240728,843,7,372,12,345,39.08328030827624,32.399051339214815,273.51766835250896
20240728,254,7,714,10,774,106.61148249822438,50.868779666401906,616.5197378353737
20240728,121,7,692,6,218,30.869383422205523,24.318869188053664,162.81174738974082
20240728,556,7,8,11,597,23.400008235125014,63.81616927824311,509.7838224866319
20240728,302,7,632,13,434,37.39872200876124,47.946063032172056,348.6552149590667
20240728,204,7,584,15,906,108.79774500458933,77.26801883498038,719.9342361604303
20240728,246,7,696,4,544,79.50333949080975,69.59025973607011,394.90640077312014
20240728,540,7,534,11,665,56.317896756121236,48.88842536522709,559.7936778786517
20240728,565,7,664,14,179,18.495163780148786,12.765128543473713,147.7397076763775
20240728,961,7,847,16,673,70.51683379342592,71.99178182501164,530.4913843815625
20240728,77,7,491,5,399,53.73204350453017,24.47660829066215,320.7913482048077
20240728,441,7,707,15,212,5.370213940615996,19.289811011799717,187.3399750475843
20240728,299,7,462,18,283,17.535167667023266,29.40763935311191,236.05719297986482
20240728,633,7,430,19,882,113.61496343277105,65.24581314177888,703.13922342545
20240728,719,7,136,9,700,37.70480251141532,94.77666307626701,567.5185344123176
20240728,643,7,295,17,436,24.837133618526007,30.218210431752258,380.9446559497217
20240728,786,7,530,1,537,53.1357089408241,45.978504243015514,437.88578681616036
20240728,585,7,98,13,161,11.514174919847067,20.522424561333178,128.96340051881975
20240728,728,7,226,14,807,32.44535021658061,71.04620265673461,703.5084471266848
20240728,891,7,893,5,942,66.6447304728933,83.75362488253174,791.6016446445749
20240728,409,7,835,19,658,44.47915154999489,62.192603107392756,551.3282453426124
20240728,976,7,963,19,293,12.001202834933654,39.09575052992484,241.9030466351415
20240728,685,7,142,9,909,28.71293577322409,47.00700235841963,833.2800618683563
20240728,715,7,681,20,315,7.973319139525074,37.51651357415481,269.5101672863201
20240728,845,7,314,18,530,67.62927580054269,55.862558333914905,406.5081658655424
20240728,305,7,145,10,942,32.98636250842924,96.56062780237409,812.4530096891967
20240728,555,7,783,3,493,64.78828197177117,50.643146175408475,377.56857185282036
20240728,694,7,706,6,708,21.43353021157343,40.679119693032355,645.8873500953943
20240728,821,7,397,8,466,22.53628834917366,61.18127509342347,382.2824365574029
20240728,84,7,694,6,649,61.27180067442737,39.215240275786385,548.5129590497862
20240728,625,7,863,2,394,29.203842589525898,30.405468359263974,334.39068905121013
20240728,488,7,98,3,252,31.59608680854904,29.022522942812113,191.38139024863887
20240728,662,7,23,15,847,25.26919692354564,51.63405411188996,770.0967489645644
20240728,634,7,806,16,893,73.76438057004097,85.93115795172497,733.3044614782341
20240728,98,7,623,16,612,27.715505058957323,85.55610883835682,498.7283861026859
20240728,222,7,460,16,612,55.094752082165215,86.96357403851619,469.9416738793186
20240728,803,7,996,4,474,17.145152905267818,68.9367792158851,387.91806787884707
20240728,517,7,539,14,704,97.14096070270057,58.685780277652256,548.1732590196472
20240728,586,7,308,6,762,87.20318053572977,79.8268053165676,594.9700141477026
20240728,483,7,252,17,996,134.17114950568867,149.11816878418162,712.7106817101297
20240728,586,7,131,5,934,30.628832703570446,113.84472161014583,789.5264456862838
20240728,993,7,757,9,790,57.743116128977846,40.8307626810451,691.426121189977
20240728,697,7,89,4,569,43.17552936683349,38.249295406640144,487.57517522652637
20240728,876,7,895,20,896,120.10881337955234,49.988585920173705,725.902600700274
20240728,203,7,15,6,510,35.241246735926744,75.56180388334694,399.1969493807263
20240728,496,7,199,4,466,45.58946504194982,32.569243952130876,387.8412910059193
20240728,800,7,868,2,146,6.394469190605308,16.401722216381796,123.2038085930129
20240728,163,7,759,15,250,34.5833087890531,24.560028248795955,190.85666296215095
20240728,838,7,103,17,860,52.47014526122159,112.19347376777283,695.3363809710056
20240728,472,7,951,5,740,84.61237943260414,66.93357934662788,588.454041220768
20240728,355,7,317,4,677,33.57102095836393,48.63502966613838,594.7939493754977
20240728,606,7,201,8,283,38.62783705151411,37.29356145862075,207.07860148986515
20240728,969,7,384,17,871,95.44611921604425,126.97632028583814,648.5775604981176
20240728,448,7,138,7,693,57.019038587677,83.30060906242477,552.6803523498982
20240728,500,7,213,8,268,17.06749312294175,32.67791226466904,218.2545946123892
20240728,515,7,711,8,481,42.69867986479595,70.79837812632195,367.5029420088821
20240728,108,7,855,19,453,53.56728197773029,66.38541149137765,333.04730653089206
20240728,5,7,206,13,964,86.20286143046599,50.724956518347824,827.0721820511862
20240728,784,7,809,9,626,92.05631217213569,58.10731474053908,475.8363730873252
20240728,556,7,900,10,270,22.303279805832343,23.955353303060363,223.7413668911073
20240728,933,7,375,6,116,14.54104839023376,11.43757462345949,90.02137698630675
20240728,712,7,451,13,467,12.324908404256394,49.42073538444514,405.2543562112985
20240728,331,7,650,2,572,39.62610905442752,56.897613924482656,475.4762770210898
20240728,771,7,669,9,215,16.435014998276664,14.07133799930158,184.49364700242177
20240728,634,7,449,18,747,36.639769319934075,79.70704616577342,630.6531845142925
20240728,704,7,756,19,145,16.284422948406682,18.315591706191096,110.39998534540223
20240728,385,7,412,7,975,43.52423869949101,83.80772488206976,847.6680364184392
20240728,217,7,544,15,312,20.332311492235224,28.098396129379065,263.56929237838574
20240728,69,7,23,8,511,32.443624977069426,59.293722432313864,419.2626525906167
20240728,308,7,475,5,678,77.24834978554844,51.65658472429485,549.0950654901567
20240728,908,7,578,4,105,11.87256941078477,10.827731333445803,82.29969925576943
20240728,851,7,580,13,329,8.090574602732406,19.789429492423743,301.11999590484385
20240728,188,7,636,8,243,6.839964793725737,14.644164261814467,221.5158709444598
20240728,504,7,815,19,264,21.61656934508399,34.25816193469061,208.1252687202254
20240728,728,7,932,13,530,53.651517440577635,46.46132235223619,429.8871602071862
20240728,212,7,945,16,466,64.93073373453929,56.354854811557566,344.71441145390315
20240728,299,7,696,1,398,26.941698068815572,41.47722777970754,329.58107415147686
20240728,843,7,267,3,734,66.5521039671763,103.3086175419407,564.139278490883
20240728,918,7,270,2,914,25.792742993458525,107.55610649564919,780.6511505108923
20240728,588,7,249,14,112,4.287385525129245,13.059707572198269,94.65290690267248
20240728,515,7,405,15,568,69.67805908132522,75.35318473030738,422.9687561883674
20240728,37,7,316,9,904,133.7951193538815,74.86329749255333,695.3415831535651
20240728,788,7,561,13,118,2.9240237078958273,8.960970555226554,106.11500573687762
20240728,131,7,718,9,577,30.067402767235816,30.989940405212053,515.9426568275521
