DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,990,40,644,6,851,40.16390628391701,56.416750205360735,754.4193435107222
20240728,848,40,535,16,539,21.071203913401842,80.13847554025422,437.79032054634393
20240728,477,40,784,17,313,7.848656525152069,28.34775084197621,276.8035926328717
20240728,943,40,616,18,474,63.79520205068613,35.14887586363772,375.0559220856761
20240728,794,40,742,4,239,5.050073101749618,22.67907131246406,211.2708555857863
20240728,278,40,589,19,536,51.95092269235239,64.99928977822502,419.0497875294226
20240728,176,40,508,2,867,61.64793022031166,100.03086673912757,705.3212030405607
20240728,64,40,802,2,306,41.956707569414434,22.203290738353076,241.84000169223248
20240728,557,40,280,18,507,25.08547400131404,63.83243285497977,418.0820931437062
20240728,121,40,483,7,324,12.30689864764069,18.351059356697817,293.3420419956615
20240728,377,40,475,4,160,17.064979028452992,8.746786491425883,134.18823448012114
20240728,804,40,458,20,380,44.905005511292245,52.91548812978736,282.1795063589204
20240728,913,40,42,5,458,61.046800000121046,30.184791160985085,366.76840883889383
20240728,776,40,563,9,225,23.071281030189787,23.108029714161244,178.82068925564897
20240728,212,40,863,14,299,38.63939612961513,20.55959473277855,239.80100913760631
20240728,353,40,855,15,481,49.476286581405915,52.224634528841165,379.29907888975293
20240728,40,40,784,13,444,21.84857957546058,59.013337773862595,363.13808265067684
20240728,220,40,887,5,495,26.92665663508415,45.950738338947346,422.1226050259685
20240728,681,40,577,1,750,88.10734357031447,99.4816721383429,562.4109842913426
20240728,376,40,329,12,477,68.57515726689778,32.33306241074033,376.0917803223619
20240728,236,40,18,10,983,113.40029010349552,110.35235194835124,759.2473579481532
20240728,322,40,158,18,323,47.328390105022095,45.57110177199293,230.100508122985
20240728,365,40,311,20,109,2.512523152572928,5.9672266106356195,100.52025023679145
20240728,971,40,950,8,320,9.072464039119527,28.223282726904984,282.70425323397546
20240728,560,40,49,20,174,11.594410639146108,13.622334945857665,148.78325441499624
20240728,761,40,626,5,784,28.08786002562171,68.30033099399974,687.6118089803786
20240728,91,40,20,2,776,73.73689369236692,73.29963408470707,628.963472222926
20240728,921,40,116,15,154,19.874414724521653,10.09350570519455,124.0320795702838
20240728,561,40,441,10,911,106.87516070290874,53.32579633450217,750.799042962589
20240728,183,40,588,19,633,74.29046321073838,69.94859474850101,488.7609420407606
20240728,46,40,620,3,843,101.65788514751506,80.53047815739617,660.8116366950887
20240728,743,40,524,20,399,11.217578246609964,35.49066129549304,352.291760457897
20240728,939,40,390,19,720,99.41772306722555,106.95610598120726,513.6261709515672
20240728,230,40,646,17,660,14.43512103919004,37.657093539662064,607.9077854211479
20240728,628,40,147,4,691,41.121893162017045,40.12776329040762,609.7503435475753
20240728,570,40,577,17,879,129.614463404464,131.73862683521287,617.6469097603231
20240728,3,40,556,13,393,43.49214447276081,52.862914240566695,296.6449412866725
20240728,603,40,433,2,453,54.245188463360925,67.10288431191421,331.6519272247249
20240728,379,40,927,5,126,6.336995794118599,15.735311173125957,103.92769303275544
20240728,936,40,672,1,360,46.847860601461164,22.08490399082351,291.0672354077153
20240728,567,40,892,10,964,90.42606668101031,55.763006688404175,817.8109266305855
20240728,194,40,236,10,857,115.68287137021454,89.67089024213936,651.6462383876461
20240728,870,40,438,12,103,14.080447333312424,6.987370247226232,81.93218241946134
20240728,268,40,203,11,465,50.097560524318105,62.3569369981091,352.54550247757277
20240728,169,40,764,7,872,57.61241366745186,108.94335084356445,705.4442354889836
20240728,887,40,829,4,687,49.13641793047869,77.1826125181611,560.6809695513602
20240728,380,40,321,18,542,56.028075637522605,72.25701428373392,413.71491007874346
20240728,648,40,370,15,357,20.603039114860223,38.74816859538232,297.64879228975747
20240728,521,40,367,19,657,48.07329538304826,78.02039680315914,530.9063078137926
20240728,214,40,495,20,810,113.65191276826457,102.42243928027438,593.9256479514611
20240728,658,40,248,19,456,66.8804652573848,41.31751677388927,347.8020179687259
20240728,333,40,497,17,341,48.39605982095375,35.39885270225136,257.2050874767949
20240728,940,40,867,1,397,53.75240201037404,39.816232247639114,303.43136574198684
20240728,455,40,742,12,805,18.897388492037546,73.31189600623074,712.7907155017317
20240728,813,40,493,15,372,37.200842204164864,47.195158930529324,287.6039988653058
20240728,53,40,990,4,609,20.209022690156715,49.44520000032188,539.3457773095214
20240728,958,40,388,20,884,24.5030513358246,108.25888638188201,751.2380622822934
20240728,45,40,576,3,891,78.49329370218915,69.68805436574353,742.8186519320673
20240728,346,40,859,1,918,80.64743198986888,49.86660221142143,787.4859657987097
20240728,826,40,583,20,933,24.231242680864366,63.867083527376636,844.901673791759
20240728,842,40,440,8,632,90.12291701886154,56.07850108841579,485.79858189272267
20240728,630,40,67,17,314,44.80684760884917,15.843030866584165,253.35012152456667
20240728,516,40,888,20,716,86.90525027936138,73.84633352968852,555.2484161909501
